emp_id,emp_name,gender,age,dept_id,dept_name,salary,bonus,hire_date,experience_years,performance_rating,is_promoted
331,Anjali Patel,Female,28,106,Operations,109486,6289.4,2017-07-14,5,1,0
332,Anjali Iyer,Female,38,102,HR,58732,5948.78,2018-12-29,0,4,1
333,Manish Gupta,Female,23,103,Finance,158378,12233.21,2024-08-31,0,5,1
334,Pooja Mehta,Male,36,104,Sales,136681,16527.99,2018-10-18,3,5,1
335,Meera Rao,Male,56,105,Marketing,74166,6333.4,2016-08-27,3,2,1
336,Meera Mehta,Male,38,105,Marketing,40504,4281.67,2017-08-06,15,5,0
337,Neha Rao,Female,26,106,Operations,52834,3638.9,2016-07-12,5,2,0
338,Meera Gupta,Female,33,101,IT,140341,18442.23,2020-09-24,7,4,1
339,Vivek Rao,Female,41,106,Operations,54027,9341.96,2020-10-02,4,4,1
340,Divya Mehta,Female,32,101,IT,131229,10298.91,2022-10-24,1,5,1
341,Rakesh Patel,Female,41,104,Sales,52616,4225.69,2014-10-28,4,2,1
342,Vivek Iyer,Male,57,106,Operations,126785,13306.48,2015-03-23,37,3,0
343,Arjun Singh,Female,26,104,Sales,87307,11293.43,2020-01-31,6,1,0
344,Rahul Verma,Male,54,101,IT,63267,8462.82,2018-02-18,33,2,1
345,Swati Iyer,Female,50,106,Operations,117085,15231.01,2017-09-01,16,3,1
346,Sanjay Das,Female,44,104,Sales,135140,14359.9,2018-12-02,18,5,1
347,Sanjay Bose,Female,46,101,IT,145199,28699.91,2020-11-09,9,1,0
348,Meera Mehta,Female,56,105,Marketing,47358,4250.3,2017-03-23,22,2,0
349,Neha Joshi,Female,26,105,Marketing,45118,6284.25,2016-04-05,1,4,1
350,Priya Reddy,Male,24,107,Admin,78999,4591.36,2022-09-13,4,1,0
351,Meera Patel,Female,53,106,Operations,103407,11870.13,2019-02-07,32,1,1
352,Karan Patel,Female,26,104,Sales,111847,18574.85,2023-11-13,3,5,0
353,Karan Chopra,Male,52,104,Sales,113553,18908.37,2020-02-04,15,1,1
354,Varun Verma,Male,47,104,Sales,82039,16255.85,2017-12-01,0,3,1
355,Aditya Patel,Female,23,107,Admin,37364,6737.21,2017-06-07,0,2,1
356,Arjun Das,Male,40,104,Sales,67395,8917.71,2019-12-03,17,5,0
357,Deepak Mehta,Female,58,106,Operations,82226,12187.02,2024-07-19,17,1,0
358,Rohit Reddy,Female,44,107,Admin,54949,6742.21,2021-03-13,16,1,0
359,Anjali Singh,Female,56,106,Operations,88721,9051.05,2014-07-14,25,2,1
360,Sanjay Nair,Male,53,103,Finance,142023,14382.37,2017-07-10,17,2,1
361,Varun Patel,Male,45,105,Marketing,64809,12675.38,2023-09-08,18,2,1
362,Divya Patel,Male,29,105,Marketing,75501,7370.74,2017-08-31,6,2,0
363,Anjali Das,Male,22,107,Admin,78864,13159.73,2017-07-12,2,3,0
364,Karan Rao,Male,60,105,Marketing,65266,4041.36,2022-03-07,14,1,1
365,Karan Chopra,Female,32,107,Admin,44829,8464.4,2014-06-16,0,4,1
366,Neha Singh,Male,25,102,HR,58788,8300.25,2015-01-22,3,4,1
367,Swati Das,Female,60,106,Operations,50047,8710.76,2024-05-14,6,4,0
368,Neha Reddy,Male,56,104,Sales,46461,5538.25,2020-07-14,25,3,1
369,Rahul Sharma,Male,50,107,Admin,41781,4552.46,2017-02-26,24,5,1
370,Divya Mehta,Male,50,105,Marketing,46820,2981.44,2016-11-22,22,2,1
371,Nisha Gupta,Male,54,106,Operations,94634,17681.22,2017-12-14,24,1,0
372,Anjali Patel,Male,24,104,Sales,98491,4976.74,2018-09-02,0,2,1
373,Arjun Bose,Female,52,105,Marketing,66179,7695.38,2023-04-27,30,4,0
374,Neha Joshi,Male,24,102,HR,33608,3349.6,2020-10-24,4,5,0
375,Priya Iyer,Female,32,102,HR,48637,9227.51,2022-03-14,2,4,0
376,Rahul Das,Female,45,107,Admin,60855,6047.85,2020-04-11,4,1,1
377,Kavya Singh,Male,60,101,IT,64326,9090.98,2023-09-13,38,3,1
378,Amit Gupta,Male,60,105,Marketing,100239,19735.92,2020-08-20,39,2,0
379,Sneha Mehta,Female,28,106,Operations,50962,2634.46,2018-11-19,5,5,0
380,Deepak Nair,Female,25,103,Finance,132088,20957.02,2023-01-02,2,3,0
381,Anjali Singh,Female,42,106,Operations,108110,12905.15,2021-08-21,20,4,1
382,Swati Sharma,Female,57,106,Operations,72297,14129.87,2015-08-10,21,3,1
383,Arjun Das,Female,55,107,Admin,37657,3416.42,2014-10-31,19,3,0
384,Manish Kapoor,Female,49,107,Admin,37355,6985.5,2018-08-27,11,1,1
385,Kavya Mehta,Female,53,102,HR,52289,7922.18,2025-09-12,9,1,0
386,Vivek Sharma,Female,45,106,Operations,50771,6094.11,2021-08-06,19,1,0
387,Sneha Nair,Male,57,107,Admin,48780,8093.48,2021-04-12,17,5,0
388,Amit Patel,Male,38,101,IT,51999,4714.12,2021-04-07,11,5,1
389,Simran Kapoor,Male,25,103,Finance,104399,6878.75,2015-04-03,0,4,0
390,Rohit Khan,Female,32,106,Operations,125781,19739.42,2018-07-26,4,3,0
391,Divya Patel,Male,50,101,IT,109714,19656.85,2017-05-06,30,2,1
392,Sanjay Reddy,Male,42,107,Admin,34283,4175.59,2022-01-02,15,1,0
393,Rahul Gupta,Male,53,101,IT,103174,12292.79,2026-01-26,4,3,1
394,Neha Kapoor,Male,51,104,Sales,130971,9948.93,2019-06-02,21,5,0
395,Swati Chopra,Male,58,105,Marketing,93355,14267.1,2016-07-23,25,1,1
396,Meera Chopra,Male,26,102,HR,39104,5071.33,2024-04-12,1,2,1
397,Aditya Bose,Male,34,106,Operations,101980,14012.97,2016-02-15,14,3,1
398,Karan Nair,Male,44,105,Marketing,108404,12440.15,2019-05-26,9,1,1
399,Nisha Das,Female,46,104,Sales,126833,22385.92,2022-09-30,6,5,1
400,Imran Patel,Female,29,102,HR,34701,2449.3,2016-01-08,6,2,1
401,Divya Khan,Male,50,105,Marketing,81570,11149.87,2014-04-15,13,5,0
402,Deepak Joshi,Female,55,105,Marketing,98342,15688.28,2017-04-22,30,1,1
403,Divya Verma,Male,36,104,Sales,127650,23683.9,2015-04-22,9,5,0
404,Manish Bose,Female,57,106,Operations,66955,3964.58,2019-12-18,19,5,1
405,Simran Rao,Male,39,107,Admin,38311,3364.0,2020-05-09,16,1,1
406,Amit Joshi,Male,28,105,Marketing,54809,6727.13,2019-06-02,2,3,0
407,Meera Verma,Male,59,107,Admin,45594,6231.04,2018-11-07,28,2,1
408,Priya Joshi,Male,24,102,HR,56132,5017.85,2024-10-06,3,4,1
409,Arjun Nair,Female,45,106,Operations,114637,11491.8,2020-03-27,11,4,1
410,Sneha Joshi,Female,50,107,Admin,64075,8466.99,2021-02-23,10,2,0
411,Rohit Mehta,Female,27,105,Marketing,63759,9111.77,2014-08-27,3,1,0
412,Aditya Singh,Male,28,101,IT,162255,15282.03,2019-10-21,1,2,0
413,Nisha Bose,Female,48,106,Operations,54698,5923.17,2022-09-15,24,1,0
414,Amit Joshi,Male,49,101,IT,114450,9471.65,2023-10-17,3,2,0
415,Divya Joshi,Male,23,101,IT,59229,8866.04,2014-12-20,1,1,1
416,Karan Das,Female,57,101,IT,117552,5935.92,2019-03-10,4,5,1
417,Sneha Gupta,Female,40,104,Sales,51883,7635.56,2020-08-16,2,4,0
418,Rakesh Sharma,Female,33,103,Finance,73994,5252.94,2018-05-16,10,4,0
419,Arjun Kapoor,Female,45,101,IT,153905,8989.31,2021-09-24,0,1,0
420,Pooja Iyer,Male,54,104,Sales,59523,8813.85,2025-02-01,2,2,1
421,Aditya Sharma,Male,29,101,IT,72577,12531.87,2015-07-22,2,5,0
422,Sneha Chopra,Male,25,107,Admin,37916,3724.81,2017-03-15,5,5,0
423,Priya Rao,Female,25,101,IT,85899,16222.14,2019-08-02,1,4,0
424,Karan Iyer,Female,31,101,IT,165294,18584.56,2020-06-26,11,5,1
425,Deepak Patel,Male,30,106,Operations,67878,10696.2,2018-02-27,0,5,0
426,Nisha Nair,Female,47,101,IT,123100,10203.93,2025-07-03,11,5,0
427,Amit Sharma,Male,28,107,Admin,73918,6856.61,2022-04-16,0,1,1
428,Amit Das,Female,23,101,IT,147047,23264.37,2019-05-26,0,1,1
429,Imran Singh,Female,35,107,Admin,43104,5200.43,2015-10-09,12,2,1
430,Priya Khan,Male,34,105,Marketing,52878,4247.78,2020-03-03,3,3,0
431,Priya Sharma,Female,29,101,IT,161627,27223.17,2017-08-21,4,5,0
432,Simran Kapoor,Male,47,107,Admin,48295,4210.1,2019-08-27,0,4,1
433,Simran Kapoor,Male,57,101,IT,104758,17961.54,2024-11-14,33,4,0
434,Divya Chopra,Male,26,105,Marketing,88296,12992.41,2019-06-26,2,3,0
435,Arjun Chopra,Female,31,106,Operations,48199,3747.08,2023-03-19,7,2,1
436,Nisha Bose,Male,25,104,Sales,109588,18427.64,2018-10-07,2,5,0
437,Aditya Das,Male,53,106,Operations,92918,7088.72,2022-05-04,2,3,0
438,Rakesh Singh,Male,42,102,HR,37442,6915.16,2022-01-12,7,3,1
439,Amit Sharma,Male,44,103,Finance,125726,14810.12,2020-09-04,17,5,1
440,Varun Verma,Male,50,101,IT,60508,7530.18,2017-06-10,8,1,0
441,Kavya Mehta,Female,47,106,Operations,103177,8084.86,2020-08-29,20,1,0
442,Neha Das,Female,58,103,Finance,102769,13882.83,2020-12-10,28,4,1
443,Anjali Joshi,Male,51,103,Finance,66202,10378.61,2017-09-23,10,5,1
444,Anjali Rao,Male,31,102,HR,32696,4393.46,2018-09-21,5,2,0
445,Varun Das,Female,30,103,Finance,81311,15625.4,2017-05-19,6,4,1
446,Karan Mehta,Female,39,104,Sales,115199,18402.59,2016-08-22,14,3,0
447,Karan Iyer,Female,22,104,Sales,98454,13538.87,2018-07-01,0,5,0
448,Amit Singh,Male,26,105,Marketing,46452,6525.38,2021-04-01,1,4,0
449,Varun Gupta,Female,30,106,Operations,46597,9162.3,2021-01-11,5,3,0
450,Vivek Bose,Female,49,103,Finance,155420,12615.06,2017-05-05,19,1,1
451,Kavya Das,Male,58,107,Admin,57165,8948.44,2024-06-26,11,5,0
452,Vivek Rao,Female,39,105,Marketing,74834,12623.22,2014-09-21,14,2,0
453,Amit Nair,Female,28,106,Operations,109472,18030.89,2016-10-18,3,1,1
454,Rohit Gupta,Female,57,104,Sales,129903,22965.81,2014-07-07,32,5,0
455,Simran Sharma,Male,41,104,Sales,86843,4976.73,2022-02-08,11,4,1
456,Kavya Verma,Male,32,107,Admin,50723,7751.31,2020-03-17,10,3,1
457,Sneha Gupta,Male,21,102,HR,48442,6079.83,2017-08-03,0,2,0
458,Rakesh Iyer,Female,50,101,IT,65278,11264.1,2017-03-28,22,3,1
459,Anjali Nair,Male,28,102,HR,86152,9797.27,2015-11-19,3,2,0
460,Rohit Mehta,Female,48,101,IT,75736,4278.5,2019-10-18,15,1,1
461,Varun Mehta,Male,28,105,Marketing,81076,8337.08,2021-12-03,2,3,0
462,Kavya Verma,Male,58,107,Admin,41257,7782.51,2016-05-02,34,1,1
463,Sanjay Rao,Female,27,102,HR,53253,3650.08,2021-03-03,6,1,0
464,Kavya Patel,Female,44,106,Operations,88006,10432.4,2020-06-25,3,4,1
465,Varun Bose,Male,56,104,Sales,64744,12936.4,2014-05-29,23,2,1
466,Varun Iyer,Female,49,105,Marketing,53791,8671.91,2016-05-27,22,5,0
467,Rohit Gupta,Male,42,102,HR,85314,13944.18,2020-03-30,15,3,1
468,Sanjay Chopra,Female,52,105,Marketing,51015,2778.2,2017-02-20,31,2,0
469,Rohit Chopra,Male,32,104,Sales,60019,9911.29,2025-10-13,1,1,1
470,Vivek Nair,Female,52,105,Marketing,106646,12532.75,2022-09-22,27,1,1
471,Divya Bose,Male,23,102,HR,73215,9014.1,2022-11-06,1,3,0
472,Simran Chopra,Female,51,105,Marketing,86299,14236.8,2022-01-12,24,5,1
473,Meera Sharma,Male,58,101,IT,66803,7630.39,2016-04-21,21,4,1
474,Imran Gupta,Male,36,102,HR,72472,3837.89,2017-12-05,3,3,1
475,Priya Bose,Female,57,105,Marketing,96564,9498.34,2022-11-16,20,4,0
476,Manish Iyer,Male,42,104,Sales,84504,10524.36,2018-08-24,11,4,0
477,Rakesh Singh,Female,37,101,IT,88970,8096.69,2021-09-04,3,5,1
478,Imran Singh,Female,25,106,Operations,115772,10152.01,2023-02-22,1,4,1
479,Varun Rao,Male,54,107,Admin,71807,13657.36,2023-11-07,34,5,0
480,Kavya Singh,Female,50,102,HR,39861,7051.21,2018-09-08,10,1,1
481,Rahul Rao,Female,59,102,HR,45629,6113.09,2025-01-03,19,4,1
482,Imran Sharma,Male,31,103,Finance,93868,5472.42,2014-07-27,0,4,0
483,Meera Nair,Male,47,103,Finance,71836,9216.1,2016-10-29,18,5,1
484,Manish Verma,Male,59,101,IT,151343,10842.47,2019-01-04,15,4,0
485,Vivek Joshi,Female,47,103,Finance,67330,8162.29,2023-08-17,3,3,0
486,Amit Patel,Female,51,106,Operations,124405,16534.57,2019-10-18,3,2,1
487,Nisha Gupta,Male,55,107,Admin,46746,4422.8,2019-05-27,19,1,0
488,Divya Das,Female,23,103,Finance,124447,19260.95,2017-09-19,3,1,0
489,Sanjay Khan,Female,50,106,Operations,69083,7605.99,2014-03-11,14,2,1
490,Meera Verma,Male,31,102,HR,76764,6839.82,2017-02-11,7,4,1
491,Rahul Singh,Male,47,103,Finance,109456,20361.74,2019-04-02,17,5,1
492,Vivek Joshi,Male,24,104,Sales,74099,3861.84,2016-10-02,1,5,1
493,Divya Chopra,Male,35,106,Operations,95079,18947.45,2018-12-15,13,2,1
494,Swati Singh,Female,32,104,Sales,78036,10724.91,2022-05-31,7,2,1
495,Rohit Mehta,Female,29,107,Admin,76429,4658.99,2019-11-14,6,5,0
496,Priya Das,Male,51,103,Finance,138411,20857.06,2022-12-22,24,3,0
497,Rakesh Sharma,Male,37,102,HR,62298,5548.32,2017-04-20,16,4,1
498,Priya Patel,Female,38,106,Operations,79571,7744.76,2017-10-27,10,4,1
499,Karan Bose,Male,33,102,HR,45064,3037.48,2023-11-29,11,4,1
500,Priya Bose,Female,56,104,Sales,134340,10357.38,2020-06-29,5,2,0
501,Swati Joshi,Male,58,101,IT,118945,6410.46,2021-06-29,31,1,0
502,Pooja Gupta,Male,41,102,HR,35312,3510.51,2014-04-02,8,5,0
503,Nisha Bose,Female,57,102,HR,86575,5530.64,2022-09-04,4,5,1
504,Anjali Kapoor,Female,26,101,IT,161718,15327.96,2016-10-28,6,2,1
505,Swati Nair,Male,43,106,Operations,109175,14679.51,2020-02-22,12,4,1
506,Rohit Khan,Female,60,102,HR,71332,13524.56,2017-08-07,29,2,0
507,Rahul Bose,Female,26,107,Admin,64281,8526.82,2015-03-11,3,3,0
508,Kavya Iyer,Female,47,101,IT,110903,5815.79,2025-05-31,18,1,1
509,Anjali Rao,Female,23,101,IT,104558,10581.29,2020-01-25,3,4,0
510,Vivek Rao,Male,59,103,Finance,73936,5601.41,2014-06-02,25,1,1
511,Divya Reddy,Female,40,105,Marketing,86773,6822.12,2014-06-07,4,2,0
512,Deepak Singh,Male,34,104,Sales,71690,11861.7,2020-11-14,3,1,0
513,Manish Khan,Male,28,102,HR,39989,3207.15,2019-07-25,0,4,1
514,Priya Das,Male,27,106,Operations,120846,13287.27,2025-01-20,4,1,1
515,Neha Sharma,Male,48,105,Marketing,119974,14066.81,2021-11-24,3,4,1
516,Arjun Rao,Female,33,104,Sales,106536,7422.77,2024-08-17,5,5,1
517,Swati Reddy,Female,44,107,Admin,75265,5220.72,2024-12-13,23,1,0
518,Anjali Chopra,Male,47,104,Sales,112984,8610.2,2017-09-05,8,3,0
519,Rohit Das,Female,28,105,Marketing,98748,18213.84,2020-02-14,5,1,0
520,Deepak Sharma,Female,50,107,Admin,66862,5018.46,2016-06-26,1,5,0
521,Vivek Gupta,Male,39,106,Operations,65223,4464.35,2017-03-18,11,3,0
522,Divya Khan,Male,36,107,Admin,35585,3704.27,2023-06-06,8,3,0
523,Karan Khan,Male,29,107,Admin,31950,5036.72,2014-05-06,7,2,0
524,Rohit Das,Female,46,107,Admin,39892,7814.81,2025-10-12,18,1,1
525,Pooja Nair,Female,43,101,IT,158397,24491.45,2024-01-15,20,2,1
526,Vivek Nair,Male,23,105,Marketing,51515,6529.56,2016-03-15,2,2,1
527,Kavya Das,Male,22,101,IT,166695,11096.27,2025-06-15,2,4,0
528,Sanjay Joshi,Female,28,101,IT,149163,29451.13,2021-09-21,0,4,0
529,Sanjay Nair,Female,57,106,Operations,58792,10196.09,2018-06-10,33,5,1
530,Divya Iyer,Male,48,107,Admin,61211,6451.28,2015-11-15,6,4,1
531,Simran Reddy,Female,58,104,Sales,130310,15990.95,2016-12-21,9,5,1
532,Karan Iyer,Male,50,104,Sales,113272,7717.22,2016-08-05,27,4,1
533,Priya Patel,Male,44,103,Finance,99748,5715.33,2023-08-01,4,5,1
534,Rahul Singh,Male,52,101,IT,66033,12218.95,2024-04-07,19,5,1
535,Manish Patel,Male,53,106,Operations,64527,6974.42,2023-04-23,20,1,1
536,Meera Sharma,Female,38,106,Operations,119972,17586.35,2016-11-24,9,5,0
537,Vivek Sharma,Male,51,105,Marketing,104711,18267.21,2019-08-16,17,2,1
538,Rohit Das,Female,58,101,IT,114418,12277.24,2021-03-28,1,5,0
539,Sneha Iyer,Male,39,102,HR,46748,3609.82,2021-06-01,5,1,0
540,Rahul Reddy,Male,41,102,HR,88524,10972.28,2019-06-05,6,2,1
541,Sneha Joshi,Male,41,104,Sales,103461,13771.83,2020-02-27,7,1,0
542,Neha Patel,Female,57,104,Sales,105592,13793.52,2019-08-15,34,2,1
543,Rakesh Bose,Male,21,107,Admin,33943,5971.36,2019-10-01,1,3,1
544,Sanjay Singh,Female,23,102,HR,65002,11813.59,2020-05-22,0,2,0
545,Aditya Das,Female,37,107,Admin,43803,2294.45,2021-06-27,14,5,0
546,Nisha Mehta,Female,21,101,IT,138172,25407.87,2014-10-25,0,1,1
547,Varun Iyer,Female,45,107,Admin,60323,3100.87,2024-02-03,11,2,0
548,Amit Gupta,Male,26,107,Admin,62362,7728.25,2020-06-01,2,1,0
549,Arjun Singh,Female,28,107,Admin,42698,6912.64,2016-12-30,2,1,0
550,Amit Kapoor,Female,33,107,Admin,46575,2342.41,2024-04-20,10,5,1
551,Nisha Sharma,Female,48,107,Admin,62477,11406.45,2015-02-05,11,5,0
552,Priya Joshi,Female,55,104,Sales,65507,12686.5,2023-08-17,1,2,0
553,Vivek Rao,Female,40,101,IT,132050,11497.99,2019-09-27,18,3,1
554,Neha Das,Male,42,105,Marketing,116207,7301.31,2016-12-02,20,4,0
555,Priya Reddy,Female,25,107,Admin,71037,10771.67,2016-05-28,3,1,0
556,Rahul Reddy,Female,27,105,Marketing,116789,21254.51,2023-09-22,6,4,0
557,Meera Mehta,Female,54,103,Finance,74156,13767.47,2018-06-19,4,5,0
558,Nisha Joshi,Female,47,104,Sales,64369,8862.22,2021-02-10,1,2,1
559,Rahul Patel,Male,51,103,Finance,98150,12373.4,2019-06-12,9,1,0
560,Imran Gupta,Male,33,106,Operations,107354,19087.68,2021-07-19,11,4,1
561,Aditya Nair,Female,42,102,HR,59773,8582.69,2024-08-01,7,2,0
562,Manish Das,Female,34,104,Sales,87555,6247.95,2016-09-14,0,5,1
563,Vivek Gupta,Male,22,102,HR,48618,3860.18,2018-02-15,2,2,0
564,Amit Iyer,Male,29,104,Sales,84352,12579.95,2022-06-22,3,3,1
565,Deepak Verma,Male,30,102,HR,42428,7982.91,2019-08-10,9,4,0
566,Rakesh Nair,Male,41,102,HR,71252,12016.62,2024-09-04,6,1,0
567,Anjali Reddy,Female,52,105,Marketing,84005,7581.48,2024-09-30,30,4,1
568,Nisha Sharma,Male,35,102,HR,86568,16476.04,2017-08-24,12,5,1
569,Amit Verma,Male,26,103,Finance,106081,12084.25,2021-08-31,4,5,1
570,Imran Khan,Female,52,103,Finance,63239,5955.7,2015-12-21,4,3,0
571,Amit Kapoor,Male,28,101,IT,97216,15727.77,2020-11-28,5,3,1
572,Vivek Patel,Female,21,107,Admin,79663,15804.44,2025-08-14,0,4,0
573,Pooja Kapoor,Male,34,104,Sales,112432,19885.88,2021-02-21,12,1,1
574,Deepak Khan,Male,49,104,Sales,89112,15288.07,2025-05-01,9,1,1
575,Meera Kapoor,Female,48,106,Operations,84274,15870.62,2014-11-04,18,1,0
576,Meera Reddy,Female,34,104,Sales,64685,4138.95,2020-12-14,9,4,0
577,Varun Rao,Male,59,104,Sales,49108,2970.88,2025-11-18,14,3,0
578,Sanjay Mehta,Male,41,107,Admin,65156,7059.58,2015-08-31,13,4,0
579,Karan Singh,Female,48,107,Admin,50336,7928.72,2025-05-23,18,2,1
580,Amit Singh,Male,30,104,Sales,119278,14242.31,2024-06-10,9,4,0
581,Swati Verma,Female,50,103,Finance,153277,28355.43,2018-02-24,13,2,1
582,Divya Reddy,Male,57,101,IT,101583,15715.56,2015-08-14,34,3,0
583,Manish Khan,Male,44,101,IT,149011,8448.22,2025-06-21,8,2,0
584,Rohit Bose,Female,42,106,Operations,46407,6986.31,2021-06-16,3,2,1
585,Manish Bose,Male,26,105,Marketing,53383,9383.36,2017-12-12,6,2,0
586,Anjali Nair,Male,55,106,Operations,80815,6667.31,2018-02-10,28,3,0
587,Varun Singh,Female,24,107,Admin,75242,10513.63,2015-04-19,2,4,0
588,Pooja Singh,Male,44,102,HR,35989,6975.09,2019-01-25,6,1,0
589,Varun Rao,Male,23,104,Sales,82294,15704.86,2022-12-25,1,5,0
590,Neha Singh,Male,43,103,Finance,112709,6751.54,2019-01-22,6,4,1
591,Nisha Gupta,Male,25,102,HR,49761,6965.55,2016-03-31,1,3,1
592,Varun Patel,Female,32,106,Operations,53849,5781.0,2024-03-10,0,5,0
593,Kavya Mehta,Male,22,105,Marketing,65984,3892.29,2015-11-26,0,5,1
594,Manish Nair,Male,30,104,Sales,71203,6951.61,2020-05-11,5,2,0
595,Kavya Khan,Female,22,102,HR,78029,11018.43,2019-02-10,0,2,1
596,Kavya Das,Male,49,106,Operations,51829,3304.82,2016-12-08,4,2,0
597,Neha Verma,Female,50,103,Finance,85891,11720.97,2020-07-09,7,3,0
598,Amit Chopra,Male,44,104,Sales,97852,16922.58,2017-08-13,23,4,1
599,Arjun Reddy,Female,26,107,Admin,77621,9279.41,2022-08-27,1,3,1
600,Rahul Reddy,Female,25,103,Finance,121506,15032.49,2022-07-07,0,5,1
601,Pooja Gupta,Female,52,103,Finance,69336,13420.99,2023-11-28,10,2,1
602,Kavya Chopra,Female,24,106,Operations,107616,9599.3,2017-06-09,2,1,1
603,Varun Patel,Female,36,105,Marketing,50300,6427.36,2015-12-04,12,4,0
604,Imran Rao,Female,37,106,Operations,121818,17715.63,2016-07-28,13,1,1
605,Karan Joshi,Male,46,106,Operations,57697,6492.43,2025-11-23,24,4,1
606,Swati Khan,Male,32,103,Finance,77607,6041.37,2018-11-21,1,4,0
607,Swati Rao,Male,37,107,Admin,40887,4360.98,2016-01-17,2,3,1
608,Rohit Das,Male,58,102,HR,61797,3987.53,2015-01-22,17,1,0
609,Pooja Joshi,Female,51,107,Admin,50658,5408.52,2023-01-22,15,3,0
610,Sanjay Das,Male,21,104,Sales,135056,26019.79,2020-05-22,0,5,0
611,Sanjay Bose,Female,53,104,Sales,123633,18753.82,2021-06-03,23,1,0
612,Aditya Chopra,Female,60,107,Admin,49258,8890.03,2017-05-01,38,2,0
613,Karan Chopra,Male,40,107,Admin,61599,5035.48,2019-07-31,17,2,0
614,Sneha Khan,Male,31,103,Finance,96747,14031.43,2026-02-09,1,2,1
615,Rohit Das,Male,57,107,Admin,77018,13190.65,2023-12-03,24,5,0
616,Amit Iyer,Female,26,101,IT,61683,11911.62,2021-02-24,2,2,0
617,Rahul Sharma,Male,45,104,Sales,129037,8514.88,2019-02-07,19,5,0
618,Rakesh Bose,Female,30,107,Admin,69417,9706.72,2014-11-22,4,2,1
619,Kavya Iyer,Female,57,104,Sales,104883,18586.37,2018-11-05,21,2,0
620,Deepak Sharma,Male,52,106,Operations,116819,23194.08,2024-09-27,21,4,1
621,Pooja Verma,Female,39,106,Operations,57755,10249.86,2015-05-03,10,5,1
622,Divya Rao,Male,49,106,Operations,70644,11224.88,2022-03-31,20,1,0
623,Varun Patel,Female,48,106,Operations,107111,15800.44,2025-09-06,1,1,1
624,Karan Reddy,Male,23,101,IT,81569,14660.75,2024-07-09,3,1,1
625,Amit Bose,Female,21,101,IT,65286,5944.86,2024-11-16,0,5,0
626,Simran Rao,Female,51,106,Operations,58033,6430.03,2018-04-08,4,5,0
627,Pooja Chopra,Male,54,107,Admin,73160,3716.43,2018-02-27,7,2,1
628,Meera Iyer,Male,29,105,Marketing,108727,13691.15,2016-12-01,0,1,1
629,Rakesh Rao,Female,21,102,HR,33025,6163.04,2025-11-04,1,3,1
630,Aditya Singh,Male,23,102,HR,42325,3877.37,2022-03-05,1,5,1
631,Rohit Joshi,Female,45,106,Operations,78315,4744.61,2018-09-10,13,2,1
632,Nisha Singh,Female,57,106,Operations,100009,5389.13,2022-08-15,20,4,0
633,Rohit Joshi,Male,55,101,IT,139650,10047.74,2020-04-01,23,3,0
634,Amit Mehta,Male,45,102,HR,36881,4770.34,2016-04-06,25,4,1
635,Rakesh Joshi,Male,24,102,HR,79274,11006.92,2024-10-25,4,4,1
636,Arjun Patel,Male,30,104,Sales,46929,7321.77,2023-07-03,3,5,0
637,Divya Gupta,Female,53,103,Finance,128235,21234.02,2023-03-29,5,3,0
638,Nisha Verma,Male,36,101,IT,71641,13602.21,2025-07-13,0,4,0
639,Manish Chopra,Male,46,101,IT,130777,19958.1,2025-12-19,11,2,0
640,Aditya Bose,Male,54,102,HR,34923,2639.22,2022-08-16,27,4,0
641,Meera Kapoor,Male,39,103,Finance,94701,17933.18,2020-12-16,12,2,0
642,Divya Chopra,Male,43,101,IT,130678,13483.34,2023-02-20,11,2,0
643,Imran Chopra,Male,26,105,Marketing,51232,6178.83,2019-03-12,1,3,1
644,Rahul Gupta,Female,32,105,Marketing,92587,9618.45,2014-04-02,5,4,0
645,Sneha Singh,Female,23,102,HR,57594,3905.96,2020-01-31,1,4,1
646,Rakesh Chopra,Male,41,107,Admin,37191,2727.26,2016-12-13,3,1,0
647,Varun Kapoor,Male,42,104,Sales,41052,6738.07,2015-12-22,9,4,0
648,Aditya Patel,Male,36,103,Finance,94541,13393.16,2025-05-22,15,1,0
649,Simran Patel,Male,28,102,HR,32514,3480.72,2015-04-07,3,1,1
650,Deepak Kapoor,Male,42,104,Sales,95977,8837.89,2022-04-11,3,3,1
651,Deepak Khan,Male,41,101,IT,73822,8462.67,2016-05-19,15,3,1
652,Manish Gupta,Female,40,101,IT,62699,8822.19,2025-12-25,11,3,0
653,Nisha Joshi,Male,58,104,Sales,57102,4507.58,2018-05-24,2,5,1
654,Sneha Verma,Female,40,106,Operations,50742,9323.23,2019-10-14,6,4,1
655,Sanjay Bose,Male,48,101,IT,113284,6436.43,2020-08-13,8,2,0
656,Deepak Singh,Female,52,106,Operations,102376,11274.4,2022-11-15,32,4,1
657,Vivek Rao,Male,31,105,Marketing,102213,9762.52,2019-12-05,11,5,0
658,Rahul Joshi,Male,31,102,HR,64967,11759.51,2020-03-09,4,2,0
659,Nisha Kapoor,Male,55,101,IT,50183,7944.57,2020-01-17,5,5,1
660,Aditya Nair,Female,24,106,Operations,68165,10796.68,2016-07-04,0,5,1
661,Nisha Joshi,Male,49,102,HR,47615,5013.67,2023-11-08,14,2,1
662,Rohit Chopra,Male,50,102,HR,86515,8350.78,2014-08-05,5,3,0
663,Pooja Singh,Male,30,101,IT,105888,14876.63,2014-05-21,8,2,1
